mass,omega,tperi,tconj,tzero_tr,k,temp_calculated,temp_measured,geometric_albedo,log_g,mag_v,mag_j,mag_h,mag_k,star_distance,star_metallicity,star_mass,star_radius,star_age,star_teff,label
0.0249,83.0,2124186.388593534,2457743.1607,2457743.1607,3.0,992.0,1588.525,0.23686666666666667,4.255022727272728,12.21,10.756,10.384,12.450652821670394,183.0,0.16,0.93,0.86,4.253231340643785,5378.0,non-habitable
0.0409,180.0,2124186.388593534,2457740.6451,2457740.64558,4.31,861.0,1588.525,0.23686666666666667,4.255022727272728,12.21,10.756,10.384,12.450652821670394,183.0,0.16,0.93,0.86,4.253231340643785,5378.0,non-habitable
0.005,144.0,2124186.388593534,2457738.7019,2457738.70235,0.47,745.0,1588.525,0.23686666666666667,4.255022727272728,12.21,10.756,10.384,12.450652821670394,183.0,0.16,0.93,0.86,4.253231340643785,5378.0,non-habitable
0.0135,164.0,2124186.388593534,2452828.898254946,2457773.86156,0.83,518.0,1588.525,0.23686666666666667,4.255022727272728,12.21,10.756,10.384,12.450652821670394,183.0,0.16,0.93,0.86,4.253231340643785,5378.0,non-habitable
0.381,168.62289857890806,2124186.388593534,2457325.8175,2457325.81705,26.9,524.0,1588.525,0.23686666666666667,4.255022727272728,11.7,10.177,9.768,12.450652821670394,154.6,0.24,0.96,0.88,1.8,5370.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456811.4513,2466683.954520305,254.7232211193475,488.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,13.416,12.772,12.450652821670394,367.72,-0.37,0.47,0.45,4.253231340643785,3789.0,non-habitable
0.93,98.88,2124186.388593534,2457588.2851,2457588.28509,104.1,957.0,1588.525,0.23686666666666667,4.255022727272728,12.6,11.421,11.068,12.450652821670394,341.6,0.13,1.0,0.99,9.8,5705.0,non-habitable
0.01598,90.0,2124186.388593534,2457744.0716,2457744.0716,6.25,2039.0,1588.525,0.23686666666666667,4.255022727272728,11.5,12.637279821244407,12.248203308063367,12.450652821670394,61.0,-0.06,0.708,0.681,6.3,4599.0,non-habitable
0.02328,90.0,2124186.388593534,2457751.1546,2457751.1546,3.0,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,11.5,12.637279821244407,12.248203308063367,12.450652821670394,61.0,-0.06,0.708,0.681,6.3,4599.0,non-habitable
0.01816,-64.0,2124186.388593534,2458204.5902,2457139.35327,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,16.25,12.183,11.605,12.450652821670394,79.31,-0.02,0.33,0.33,5.0,3385.0,non-habitable
0.02358,130.0,2124186.388593534,2458204.1316,2458204.1316,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,16.25,12.183,11.605,12.450652821670394,79.31,-0.02,0.33,0.33,5.0,3385.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457301.94616,2457301.94616,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.835,10.186,12.450652821670394,88.0,0.19,0.58,0.55,4.253231340643785,3672.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457390.05956,2457390.05956,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.082,10.457,12.450652821670394,121.0,-0.11,0.65,0.63,4.253231340643785,4079.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457387.72777,2457387.72777,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.082,10.457,12.450652821670394,121.0,-0.11,0.65,0.63,4.253231340643785,4079.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457386.34305,2457386.34305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.082,10.457,12.450652821670394,121.0,-0.11,0.65,0.63,4.253231340643785,4079.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457388.33834,2457388.33834,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.452,10.762,12.450652821670394,118.0,0.11,0.59,0.57,4.253231340643785,3745.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456811.8509,2466683.954520305,254.7232211193475,676.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,13.067,12.555,12.450652821670394,501.03,-0.46,0.72,0.68,4.253231340643785,5131.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457391.96158,2457391.96158,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,12.107,11.487,12.450652821670394,110.0,0.09,0.46,0.44,4.253231340643785,3499.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457395.23735,2457391.40166,254.7232211193475,566.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.93,10.335,12.450652821670394,69.61,-0.19,0.47,0.45,4.253231340643785,3695.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457608.6222,2457575.96234,254.7232211193475,337.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.956,10.277,12.450652821670394,108.7,0.12,0.63,0.61,4.253231340643785,4044.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457588.427,2457580.91718,254.7232211193475,497.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,12.023,11.391,12.450652821670394,143.6,-0.09,0.55,0.53,4.253231340643785,3845.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457585.0533,2457581.37866,254.7232211193475,715.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.219,10.519,12.450652821670394,129.8,0.21,0.65,0.63,4.253231340643785,4097.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457584.3376,2457576.38098,254.7232211193475,552.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.219,10.519,12.450652821670394,129.8,0.21,0.65,0.63,4.253231340643785,4097.0,non-habitable
0.0148,168.62289857890806,2124186.388593534,2452828.898254946,2457825.068,254.7232211193475,708.0,1588.525,0.23686666666666667,4.255022727272728,12.8,10.274,9.686,12.450652821670394,82.0,-0.3,0.65,0.58,4.253231340643785,4258.0,non-habitable
0.0205,168.62289857890806,2124186.388593534,2452828.898254946,2457828.426,254.7232211193475,583.0,1588.525,0.23686666666666667,4.255022727272728,12.8,10.274,9.686,12.450652821670394,82.0,-0.3,0.65,0.58,4.253231340643785,4258.0,non-habitable
0.0154,168.62289857890806,2124186.388593534,2452828.898254946,2457823.5,254.7232211193475,381.0,1588.525,0.23686666666666667,4.255022727272728,12.8,10.274,9.686,12.450652821670394,82.0,-0.3,0.65,0.58,4.253231340643785,4258.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457583.1427,2466683.954520305,254.7232211193475,1347.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.139,10.572,12.450652821670394,150.4,-0.25,0.66,0.66,4.253231340643785,4597.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457582.82389,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.398,11.023,12.450652821670394,300.88,0.13,0.94,0.88,4.253231340643785,5456.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457590.4834,2466683.954520305,254.7232211193475,794.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.432,10.051,12.450652821670394,198.2,0.07,0.92,0.95,4.253231340643785,5503.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457583.8828,2466683.954520305,254.7232211193475,948.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.432,10.051,12.450652821670394,198.2,0.07,0.92,0.95,4.253231340643785,5503.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457586.5082,2466683.954520305,254.7232211193475,684.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.462,10.072,12.450652821670394,171.9,-0.07,0.9,0.83,4.253231340643785,5425.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456811.6871,2466683.954520305,254.7232211193475,658.0,1588.525,0.23686666666666667,4.255022727272728,14.298,12.764,12.207,12.087,338.19,-0.33,0.67,0.66,4.253231340643785,4761.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456809.48,2466683.954520305,254.7232211193475,485.0,1588.525,0.23686666666666667,4.255022727272728,14.298,12.764,12.207,12.087,338.19,-0.33,0.67,0.66,4.253231340643785,4761.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456850.4963,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,14.298,12.764,12.207,12.087,338.19,-0.33,0.67,0.66,4.253231340643785,4761.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457585.66638,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.427,11.087,12.450652821670394,318.19,0.07,0.98,0.91,4.253231340643785,5649.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457587.84755,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.6,10.852,10.352,12.450652821670394,941.09,-0.03,0.99,2.57,8.51,4972.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457583.9076,2466683.954520305,254.7232211193475,631.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.517,9.904,12.450652821670394,125.1,-0.17,0.75,0.69,4.253231340643785,4842.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457582.84838,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.31,10.765,12.450652821670394,209.67,0.14,0.83,0.76,4.253231340643785,4937.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456816.73696,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.153,9.865,12.450652821670394,379.64,-0.23,1.18,2.2,4.253231340643785,5791.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457584.48273,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.055,9.627,12.450652821670394,135.1,-0.05,0.83,0.8,4.253231340643785,5185.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457584.21311,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.055,9.627,12.450652821670394,135.1,-0.05,0.83,0.8,4.253231340643785,5185.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457586.7581,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.055,9.627,12.450652821670394,135.1,-0.05,0.83,0.8,4.253231340643785,5185.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457586.7635,2466683.954520305,254.7232211193475,1140.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.952,10.715,12.450652821670394,481.0,-0.00495989217065165,1.07,1.5470458352403795,4.253231340643785,5344.3584151687855,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457621.2227,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.952,10.715,12.450652821670394,481.0,-0.00495989217065165,1.07,1.5470458352403795,4.253231340643785,5344.3584151687855,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456979.93678,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,7.202,6.974,12.450652821670394,81.08,-0.45,1.02,1.83,4.253231340643785,5908.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456975.03774,2456975.03774,254.7232211193475,766.0,1588.525,0.23686666666666667,4.255022727272728,12.2,10.957,10.589,12.450652821670394,245.56,-0.00495989217065165,0.88,0.83,4.253231340643785,5502.7,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456982.00971,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.791,10.458,12.450652821670394,237.35,0.26,0.99,0.92,4.253231340643785,5548.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456817.9462,2466683.954520305,254.7232211193475,487.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.076,10.436,12.450652821670394,125.56,0.15,0.71,0.66,4.253231340643785,4320.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456986.18553,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.445,11.144,12.450652821670394,397.26,-0.11,0.96,0.98,4.253231340643785,5748.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456985.66694,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.445,11.144,12.450652821670394,397.26,-0.11,0.96,0.98,4.253231340643785,5748.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456979.46712,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.101,10.614,12.450652821670394,616.41,-0.09,0.89,1.72,4.253231340643785,5250.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456982.29487,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.098,10.76,12.450652821670394,251.51,-0.06,0.93,0.87,4.253231340643785,5569.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2456993.53984,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.098,10.76,12.450652821670394,251.51,-0.06,0.93,0.87,4.253231340643785,5569.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457067.14113,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.778,10.386,12.450652821670394,230.14,-0.25,0.88,0.84,4.253231340643785,5580.0,non-habitable
0.0289,168.62289857890806,2124186.388593534,2457083.77917,2457053.77917,254.7232211193475,455.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.231,9.649,12.450652821670394,100.1,0.113,0.7,0.68,4.253231340643785,4455.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457073.27684,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,9.563,9.28,12.450652821670394,249.01,0.05,1.09,1.42,4.253231340643785,5909.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457066.78593,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.226,10.807,12.450652821670394,249.01,0.15,0.94,0.86,4.253231340643785,5428.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457070.08022,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.009,10.675,12.450652821670394,499.02,0.41,1.21,1.21,4.253231340643785,6063.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457070.33656,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.786,10.426,12.450652821670394,216.08,0.09,0.95,0.89,4.253231340643785,5525.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457066.5803,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.138,10.633,12.450652821670394,191.84,0.03,0.82,0.77,4.253231340643785,5015.0,non-habitable
0.02807,-5.7,2124186.388593534,2457264.39144,2457264.39144,3.55,284.0,1588.525,0.23686666666666667,4.255022727272728,13.5,9.763,9.135,12.450652821670394,38.07,0.12,0.36,0.41,4.253231340643785,3457.0,habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457264.55,2466683.954520305,4.63,363.0,1588.525,0.23686666666666667,4.255022727272728,13.5,9.763,9.135,12.450652821670394,38.07,0.12,0.36,0.41,4.253231340643785,3457.0,non-habitable
0.036,168.62289857890806,2124186.388593534,2457143.38934,2457143.39,4.4,731.0,1588.525,0.23686666666666667,4.255022727272728,12.6,11.146,10.747,12.450652821670394,204.51,-0.54,0.72,0.72,9.5,5358.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457143.79263,2466683.954520305,254.7232211193475,962.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.438,11.082,12.450652821670394,364.82,0.23,0.99,1.07,4.253231340643785,5608.0,non-habitable
0.063,211.0,2124186.388593534,2452828.898254946,2457719.11517,8.4,969.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.408,9.994,12.450652821670394,155.9,0.09,0.88,0.8,4.253231340643785,5165.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457140.60339,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.485,11.152,12.450652821670394,331.77,0.09,0.93,0.97,4.253231340643785,5519.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457147.7745,2466683.954520305,254.7232211193475,787.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.485,11.152,12.450652821670394,331.77,0.09,0.93,0.97,4.253231340643785,5519.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457144.15064,2466683.954520305,254.7232211193475,615.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.485,11.152,12.450652821670394,331.77,0.09,0.93,0.97,4.253231340643785,5519.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457148.49905,2466683.954520305,254.7232211193475,580.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,8.92,8.513,12.450652821670394,75.79,-0.07,0.86,0.78,4.253231340643785,5220.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457144.73705,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.066,10.749,12.450652821670394,270.41,-0.05,0.98,0.91,4.253231340643785,5722.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457154.8454,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.142,10.84,12.450652821670394,333.84,0.06,1.02,0.98,4.253231340643785,5784.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457142.64378,2466683.954520305,254.7232211193475,1815.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.687,11.289,12.450652821670394,333.51,0.23,0.98,0.92,4.253231340643785,5484.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457141.7568,2466683.954520305,254.7232211193475,1173.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.687,11.289,12.450652821670394,333.51,0.23,0.98,0.92,4.253231340643785,5484.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457146.3261,2466683.954520305,254.7232211193475,865.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.687,11.289,12.450652821670394,333.51,0.23,0.98,0.92,4.253231340643785,5484.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457155.08541,2466683.954520305,254.7232211193475,698.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.687,11.289,12.450652821670394,333.51,0.23,0.98,0.92,4.253231340643785,5484.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457140.47617,2466683.954520305,254.7232211193475,1692.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.502,11.246,12.450652821670394,452.9,-0.01,1.06,1.19,4.253231340643785,5977.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457144.85447,2466683.954520305,254.7232211193475,1026.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.502,11.246,12.450652821670394,452.9,-0.01,1.06,1.19,4.253231340643785,5977.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457222.1435,2466683.954520305,254.7232211193475,1197.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.038,10.701,12.450652821670394,243.93,0.0,0.94,0.87,4.253231340643785,5519.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457223.41768,2466683.954520305,254.7232211193475,872.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.038,10.701,12.450652821670394,243.93,0.0,0.94,0.87,4.253231340643785,5519.0,non-habitable
0.1019,179.0,2124186.388593534,2456813.3837,2466683.954520305,254.7232211193475,854.0,1588.525,0.23686666666666667,4.255022727272728,12.806,11.596,11.208,11.161,292.14,0.1,0.93,0.86,8.0,5430.0,non-habitable
0.034,237.0,2124186.388593534,2456817.2755,2466683.954520305,254.7232211193475,745.0,1588.525,0.23686666666666667,4.255022727272728,12.806,11.596,11.208,11.161,292.14,0.1,0.93,0.86,8.0,5430.0,non-habitable
0.031,168.62289857890806,2124186.388593534,2456808.9207,2466683.954520305,254.7232211193475,1252.0,1588.525,0.23686666666666667,4.255022727272728,12.806,11.596,11.208,11.161,292.14,0.1,0.93,0.86,8.0,5430.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457224.76792,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,9.834,9.447,12.450652821670394,161.42,-0.19,0.9,0.91,4.253231340643785,5631.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457228.69256,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,9.834,9.447,12.450652821670394,161.42,-0.19,0.9,0.91,4.253231340643785,5631.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457219.55703,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.608,11.177,12.450652821670394,289.57,0.31,0.9,0.84,4.253231340643785,5176.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457220.444,2466683.954520305,254.7232211193475,939.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.121,10.715,12.450652821670394,223.99,0.15,0.9,0.81,4.253231340643785,5222.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457224.26116,2466683.954520305,254.7232211193475,739.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.934,11.579,12.450652821670394,416.91,0.0,1.01,0.98,4.253231340643785,5817.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457243.00697,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.881,11.664,12.450652821670394,640.65,0.1,1.11,1.28,4.253231340643785,5979.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457225.04563,2466683.954520305,254.7232211193475,720.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.248,10.904,12.450652821670394,317.83,-0.1,0.94,0.99,4.253231340643785,5713.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457243.00895,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.248,10.904,12.450652821670394,317.83,-0.1,0.94,0.99,4.253231340643785,5713.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457227.89072,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.95,10.686,12.450652821670394,594.09,0.01,1.16,1.54,4.253231340643785,6045.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457218.18248,2466683.954520305,254.7232211193475,848.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.881,10.558,12.450652821670394,249.59,0.08,1.0,0.93,4.253231340643785,5667.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457204.5687,2457204.5687,254.7232211193475,716.0,1588.525,0.23686666666666667,4.255022727272728,11.0,9.741,9.313,12.450652821670394,110.91,-0.00495989217065165,0.8,0.76,4.253231340643785,5212.9,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457215.032,2457215.032,254.7232211193475,1230.0,1588.525,0.23686666666666667,4.255022727272728,11.0,9.741,9.313,12.450652821670394,110.91,-0.00495989217065165,0.8,0.76,4.253231340643785,5212.9,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457213.5759,2457213.5759,254.7232211193475,943.0,1588.525,0.23686666666666667,4.255022727272728,11.0,9.741,9.313,12.450652821670394,110.91,-0.00495989217065165,0.8,0.76,4.253231340643785,5212.9,non-habitable
0.0217,171.0,2124186.388593534,2452828.898254946,2457218.73773,3.8,913.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.277,9.726,12.450652821670394,107.97,-0.11,0.73,0.68,4.253231340643785,4648.0,non-habitable
0.039,165.0,2124186.388593534,2452828.898254946,2457222.93034,5.1,694.0,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.277,9.726,12.450652821670394,107.97,-0.11,0.73,0.68,4.253231340643785,4648.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457218.56088,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.877,10.46,12.450652821670394,185.09,-0.04,0.86,0.79,4.253231340643785,5233.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457301.98415,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.653,10.273,12.450652821670394,199.05,0.13,0.96,0.88,4.253231340643785,5507.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457319.78302,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.653,10.273,12.450652821670394,199.05,0.13,0.96,0.88,4.253231340643785,5507.0,non-habitable
1.1,168.62289857890806,2124186.388593534,2452828.898254946,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,12.637279821244407,12.248203308063367,12.450652821670394,5200.0,-0.00495989217065165,0.584,1.5470458352403795,4.253231340643785,5344.3584151687855,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457304.25153,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.547,11.144,12.450652821670394,302.99,0.27,0.97,0.91,4.253231340643785,5491.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457396.63878,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,10.773,10.281,12.450652821670394,166.93,-0.07,0.79,0.76,4.253231340643785,5000.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457396.50862,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.839,11.569,12.450652821670394,586.87,0.07,1.01,1.18,4.253231340643785,5755.0,non-habitable
5.704875040648298,168.62289857890806,2124186.388593534,2457413.41914,2466683.954520305,254.7232211193475,1006.8638212094653,1588.525,0.23686666666666667,4.255022727272728,10.58940759606792,11.235,10.933,12.450652821670394,409.95,-0.26,0.95,1.08,4.253231340643785,5890.0,non-habitable
